3,9,Rocky,1,4,10,6,12,99,1,bioloog,0.125,0.0,169742.11764705883,0.015813792444342452,0.33333287127049444
4,1,Elgin,1,3,7,5,99,3,1,adel/ambassadeur,0.9166666666666666,0.029671717171717175,237813.9041666667,0.533054508663165,0.27735105697766405
4,2,Mary,2,3,7,4,99,1,1,socialite,0.8333333333333333,0.0808080808080808,279781.0637254902,0.4471660442228341,0.27735064538964377
4,3,Lusieri,1,3,99,3,7,99,1,kunstenaar,0.6666666666666666,0.032828282828282825,237813.9041666667,0.27768105584959435,0.27735023380088814
4,4,Hunt,1,3,7,5,7,99,1,predikant,0.5,0.03080808080808081,264237.6712962963,0.19263893958847533,0.2773499986073846
4,5,William Bruce,1,3,7,3,7,1,1,adel,0.0,0.0,0.0,5.888156201548793e-17,0.27734952822000375
4,6,Nisbet,1,3,7,3,7,4,1,adel,0.41666666666666663,0.023989898989898988,226489.43253968254,0.34275002429459145,0.27735017500322273
4,7,Hamilton,1,99,99,99,6,99,1,kunstverzamelaar/ambassadeur,0.5,0.04343434343434343,264237.6712962963,0.19977126258055516,0.27734999860737214
4,8,Ferguson,1,3,7,3,99,99,1,adel,0.5833333333333333,0.17159090909090907,317085.2055555556,0.1624677486851548,0.27734993980883427
4,9,Elizabeth,2,3,7,3,99,1,1,adel,0.25,0.016414141414141412,226489.43253968254,0.07599272652986282,0.27734970461530584
4,10,Harington,1,3,7,3,6,99,1,secretaris,0.75,0.16035353535353536,297267.3802083333,0.30456046028700434,0.27735029259936367
4,11,George,1,3,7,3,7,1,1,adel,0.41666666666666663,0.023989898989898988,226489.43253968254,0.28572359197511826,0.27735005740632146
4,12,Emma,2,3,99,3,6,99,2,adel,0.3333333333333333,0.0030303030303030307,216194.45833333334,0.16355638366643022,0.27734988101068275
4,13,Sebastiani,2,3,8,5,8,99,1,adel,0.3333333333333333,0.0202020202020202,250330.4254385965,0.10476809576289375,0.2773497634137565
5,1,Tello,1,5,99,6,99,1,1,soldaat,0.5454545454545454,0.0,144358.58585858584,0.4717501179276555,0.2886756283502228
5,2,Laurens,1,3,6,3,7,99,99,99,0.5454545454545454,0.00606060606060606,149910.83916083918,0.3000056884738164,0.2886753590288372
5,3,Otto,1,99,99,3,7,2,2,veehouder,0.6363636363636364,0.012727272727272726,162403.4090909091,0.381214776075533,0.28867549368962414
5,4,Hendrik,1,99,99,3,6,4,1,vioolbouwer,0.9090909090909092,0.4645454545454545,259845.45454545453,0.3274795004191814,0.2886754936891373
5,5,Sefer,1,5,99,5,8,99,1,soldaat,0.36363636363636365,0.01727272727272727,177167.35537190086,0.3468960890088252,0.28867522436859977
5,6,De Schele,1,99,99,5,8,1,2,muzikant ,0.0,0.0,0.0,-1.5880376917186134e-16,0.28867448373494636
5,7,Opa,1,99,99,5,8,6,1,soldaat,0.36363636363636365,0.022727272727272728,177167.35537190086,0.37703424431866683,0.2886752916989462
5,8,Esther,2,99,99,3,7,99,99,99,0.6363636363636364,0.06818181818181816,185603.89610389606,0.31843319850499546,0.28867529169882056
5,9,Destina,2,99,99,3,6,99,2,bedelaar,0.4545454545454546,0.01727272727272727,194884.0909090909,0.18603980291006786,0.2886750223773878
5,10,Sophie,2,3,6,3,6,2,2,prostituee,0.4545454545454546,0.06636363636363635,194884.0909090909,0.18052888837723607,0.28867502237735637
5,11,Theo,1,1,99,99,99,99,99,99,0.18181818181818182,0.08181818181818182,177167.35537190086,0.02993515874696846,0.2886746183954507
5,12,Hilda,2,99,99,3,6,4,99,99,0.18181818181818182,0.0,125731.6715542522,0.05377604505769012,0.28867468572578137
6,1,Ik,1,99,99,2,4,99,1,beeldhouwer/interim-manager,0.6666666666666666,0.29166666666666663,165097.7142857143,0.6749079093830448,0.31624068778999853
6,2,Joy,2,1,99,2,4,1,99,danser/kunstenaar,1.0,0.0,67981.41176470587,0.705015557883921,0.31625316432717837
6,3,Hoeka,1,2,99,2,4,99,99,eigenaar herberg,0.3333333333333333,0.1111111111111111,144460.5,0.13283073441179494,0.3162245972230263
6,4,Peter,2,2,99,2,4,3,99,99,0.2222222222222222,0.0,119553.51724137932,0.07475441857722202,0.31622287323406784
6,5,Rick,1,2,99,2,4,3,99,99,0.7777777777777777,0.2731481481481481,182476.42105263157,0.030860422846739392,0.31622229849812816
6,6,Bia,2,2,99,2,4,3,99,99,0.4444444444444444,0.05555555555555555,144460.5,0.030026049796182026,0.31622197015267967
6,7,Opa,1,2,99,2,4,6,99,gepensioneerd,0.7777777777777777,0.10925925925925925,157593.27272727276,0.09071339189655869,0.3162239403976507
6,8,Oma,2,2,99,2,4,6,99,verkoopmedewerker,0.8888888888888888,0.15833333333333333,165097.7142857143,0.11709351660903465,0.3162249255170572
6,9,Karel,1,2,99,2,4,6,99,handel,0.5555555555555556,0.22777777777777775,173352.6,0.013103226644328848,0.3162215596697017
6,10,Thea,2,2,99,2,4,6,99,receptioniste,0.5555555555555556,0.03333333333333333,165097.7142857143,0.015959789417544938,0.31622164176472045
7,1,Adriaan,1,1,99,1,3,99,1,wijnhandelaar,1.0,0.2833333333333333,140226.875,0.37028851033873855,0.40824816915771933
7,2,Adriaan-Eric,1,99,99,1,99,99,1,wijnhandelaar,0.6000000000000001,0.0,80129.64285714286,0.40988828168117614,0.40824816915861145
7,3,Anne,2,3,7,1,3,99,1,uitgever,1.0,0.0,86293.46153846153,0.5624569359820463,0.4082492609092414
7,4,Celeste-Claudia,2,3,7,1,99,99,99,kunsthistoricus,1.0,0.0,112181.49999999999,0.48996408664823987,0.40824871503412924
7,5,Ron,1,1,99,1,99,99,1,werkloos,0.8,0.16666666666666669,140226.875,0.23876644923542487,0.4082476232811473
7,6,Maurizio,1,3,99,3,99,3,2,hulp slagerij,0.8,0.03333333333333333,124646.11111111111,0.28538743373127434,0.4082478052400858
8,1,Kees,1,1,99,3,6,2,1,ondernemer,0.25,0.0,27102.25,0.7071067811865477,0.44721376050960693
8,2,Tony,1,3,6,3,6,6,1,eigenaar autobedrijf,0.25,0.0,27102.25,0.7071067811865475,0.44721376050960693
8,3,Konstanze,2,3,6,99,99,2,99,99,0.25,0.0,54204.5,-3.751032003505251e-16,0.44721355424751236
8,4,De Rus,1,3,99,3,99,99,1,investeerder,0.0,0.0,0.0,1.696871558596564e-16,0.44721334798541795
8,5,Vadim,1,3,99,99,99,99,1,investeerder,0.25,0.0,54204.5,-2.660440411426917e-16,0.44721355424751236
9,1,Lino,1,3,1,3,6,3,1,muzikant,0.875,0.0,166633.45454545453,0.4598271157768401,0.3333353339017469
9,2,Hein,1,1,99,99,99,99,1,rechercheur,0.625,0.0,209482.05714285714,0.12348429906433615,0.3333294778923958
9,3,Ik,1,1,99,1,1,99,1,schrijver/docent,1.0,0.0,43128.65882352942,0.6981245756999461,0.3333526459890567
9,4,Inés,2,3,99,1,1,3,1,arts,0.875,0.17857142857142855,198158.7027027027,0.3873202995063155,0.33333398811489895
9,5,Stella,2,1,1,1,1,2,1,eigenaar ijssalon,0.5,0.017857142857142856,178826.1463414634,0.0830886435127569,0.33332882318018736
9,6,Rico,1,3,7,1,1,2,1,eigenaar ijssalon,0.625,0.0,192944.00000000003,0.20143360216648581,0.33333082368397027
9,7,Yasmín,2,3,99,3,6,1,1,student/model,0.875,0.5178571428571428,229120.99999999997,0.2848178107706793,0.33333216948447375
9,8,Nicolas,1,3,99,3,6,6,2,winkeleigenaar,0.625,0.39285714285714285,229120.99999999997,0.07340699593745695,0.333328641317612
9,9,Laurent,1,3,7,3,6,3,1,muzikant,0.25,0.25,198158.7027027027,0.0438944498510923,0.3333280957310842
10,1,Tienkamelen,2,99,99,99,99,99,99,verzorgende,0.0,0.0,0.0,-7.521972105235526e-17,0.35355297680142594
10,2,Oscar,1,2,99,2,5,6,2,tuinman,0.42857142857142855,0.23809523809523808,164781.7714285714,0.6840386162452177,0.3535538595572508
10,3,Bero,1,99,99,2,5,6,1,directeur,0.2857142857142857,0.0,137318.14285714284,0.675472454235976,0.3535537492131515
10,4,Moeder-overste,2,6,99,2,5,99,1,non,0.14285714285714285,0.0,109854.5142857143,0.10644498930465335,0.35355308714597294
10,5,Sobrana,2,3,99,3,6,99,99,verzorgende,0.42857142857142855,0.0,164781.7714285714,0.05343185091758434,0.35355330783461925
10,6,Omar,1,6,13,3,6,99,2,soldaat/scheepsbouwer,0.42857142857142855,0.0,164781.7714285714,0.05343185091758441,0.35355330783461925
10,7,Khongi,1,6,13,3,6,99,2,99,0.7142857142857142,0.5238095238095237,235402.53061224485,0.2365009751105704,0.3535535285236099
10,8,Luis,1,99,99,3,6,99,1,statisticus/werkloos,0.42857142857142855,0.0,164781.7714285714,0.053431850917584414,0.35355330783461925
11,1,Moemie,2,6,6,4,10,6,2,medium,0.9375,0.03319444444444444,450509.3333333333,0.4340264030032343,0.24253613341565083
11,2,Beila,2,1,99,1,1,99,1,filmmaker,0.5,0.0,346545.641025641,0.3558576287747802,0.24253581757879134
11,3,Daisy,2,1,99,1,99,5,1,directeur,0.6875,0.03300925925925926,482688.5714285715,0.31889122799731723,0.24253576015381972
11,4,Charlotte,2,6,6,1,99,6,99,99,0.625,0.006712962962962963,482688.5714285715,0.2964135683983238,0.24253570272891953
11,5,Fons,1,1,99,1,99,5,1,epidemioloog,0.5625,0.07032407407407407,519818.4615384615,0.19697025143735664,0.24253555916648878
11,6,Patrick,1,1,99,1,99,4,1,bioloog,0.5625,0.16486111111111112,563136.6666666666,0.14436576408489124,0.242535501741473
11,7,Alex,1,6,99,99,99,2,1,promovendus/bioloog,0.625,0.005324074074074074,450509.3333333333,0.3111163300717363,0.24253573144139
11,8,Lisa,2,99,99,1,1,2,99,99,0.3125,0.015902777777777776,409553.93939393933,0.16658201274445716,0.24253547302913167
11,9,Ferry,1,6,99,1,99,6,1,soldaat,0.625,0.10972222222222222,540611.2,0.20687096468879196,0.2425355878789797
11,10,Broos,1,6,99,1,99,2,1,soldaat,0.5625,0.010972222222222223,409553.9393939394,0.3120991198713029,0.24253573144137644
11,11,Lestari,2,6,99,6,99,3,2,prostituee,0.3125,0.0,397508.2352941176,0.13526957661660755,0.24253550174154775
11,12,Yatim,1,6,99,6,99,1,99,99,0.3125,0.0,397508.2352941176,0.11387289940155317,0.24253547302903306
11,13,Paul,1,6,99,6,99,1,99,99,0.75,0.10599537037037034,540611.2,0.26642423323977005,0.24253573144130164
11,14,Toean,1,6,99,6,99,99,1,arts,0.125,0.0,307165.4545454545,0.06323153412539094,0.24253532946675194
11,15,Mamelie,2,6,99,6,99,3,2,bloemist,0.5,0.1048611111111111,435976.7741935483,0.15128335517566155,0.24253558787883014
11,16,Rebecca,2,3,99,6,99,1,99,99,0.375,0.08777777777777779,519818.4615384615,0.08182339034719475,0.24253541560406489
11,17,Marie,2,6,99,6,99,6,99,99,0.625,0.1153009259259259,563136.6666666666,0.18768043893267022,0.24253558787893553
12,1,Koos,2,1,99,1,99,6,99,99,0.6666666666666666,0.08888888888888888,134654.5,0.2584158870928074,0.3779639918228858
12,2,Anne,2,1,99,1,99,3,99,99,0.8333333333333333,0.03333333333333333,95050.23529411764,0.47909341860315874,0.3779649742446348
12,3,Lotte,2,1,99,1,99,3,99,advocaat,1.0,0.27777777777777773,146895.81818181818,0.44953208311260295,0.37796483389863345
12,4,Chris,1,1,99,1,99,3,99,99,1.0,0.05555555555555555,124296.46153846155,0.49276716712618746,0.3779651145901672
12,5,Puck,2,1,99,1,99,3,99,muzikant,0.5,0.0,80792.70000000001,0.35966536214933437,0.3779642725154618
12,6,Frits,1,1,99,1,99,6,1,apotheker,0.8333333333333333,0.0,124296.46153846155,0.32629134006007016,0.3779644128604209
12,7,Daan,1,1,99,1,99,3,99,99,0.5,0.06666666666666667,115418.14285714287,0.15154847236393962,0.37796371113020555
13,1,Tom,1,1,99,6,13,1,1,arts ,0.9,0.0,87756.04800000001,0.5448656521447809,0.3015131965280785
13,2,Roberto,1,3,99,6,99,4,1,pater,0.8,0.19444444444444442,156707.22857142857,0.3869455975225438,0.301511860695811
13,3,Papa,1,99,99,6,99,6,1,tandarts,0.30000000000000004,0.03333333333333333,121883.40000000001,0.12697107691199458,0.30151063617905277
13,4,Nick,1,99,99,6,99,99,1,handelaar,0.6000000000000001,0.0,115468.48421052631,0.33362909688572706,0.30151152673711734
13,5,Henk Gerards,1,99,99,6,99,3,1,arts ,0.0,0.0,0.0,-9.885837891389514e-17,0.3015101908990958
13,6,Kofi,1,6,99,6,13,5,2,chauffeur,0.7000000000000001,0.12407407407407406,156707.22857142857,0.30403702916167785,0.30151141541753906
13,7,Michael,1,99,99,6,13,99,1,verpleegkundige,0.8,0.1277777777777778,156707.22857142857,0.2955410545751135,0.3015115267360899
13,8,Justice,1,6,99,6,13,1,1,tolk,0.7000000000000001,0.08148148148148149,146260.08,0.2911248530035738,0.30151141541692256
13,9,Emilio,1,3,99,6,13,4,1,pater,0.6000000000000001,0.005555555555555556,121883.40000000001,0.3339064464882175,0.3015115267371584
13,10,Martha,2,6,99,6,13,99,1,verpleegkundige,0.30000000000000004,0.0,104471.4857142857,0.18764986862236452,0.30151085881903134
13,11,Anna,2,6,99,6,13,1,1,verpleegkundige,0.30000000000000004,0.03333333333333333,121883.40000000001,0.1213334196840488,0.30151063617892954
14,1,Posthumus,1,1,3,1,1,4,1,ambtenaar,0.8333333333333333,0.022211847702043784,177494.85,0.4948325626970825,0.22941725836304272
14,2,Alex,2,1,99,1,1,1,2,administratief medewerker,0.5,0.004538852578068265,151059.44680851063,0.372027393784505,0.22941621142368968
14,3,Merel,2,1,3,1,1,1,1,journalist,0.611111111111111,0.1621259278122023,229025.61290322582,0.217923402752098,0.2294157461153821
14,4,Onno,1,1,99,1,1,4,1,directeur,0.2777777777777778,0.07459940205038243,191886.32432432432,0.05266187233017343,0.22941510631663425
14,5,Maya,2,1,99,1,1,5,1,afdelingshoofd gemeente,0.5,0.0671651152043309,197216.5,0.30671334985438714,0.2294159206063384
14,6,Rachid,1,5,99,1,1,2,1,veiligheidsdienst medewerker,0.3333333333333333,0.08413547237076649,173165.7073170732,0.08522245103983994,0.22941551346010022
14,7,Ben,1,1,99,1,1,2,1,veiligheidsdienst medewerker,0.5555555555555556,0.09731441398108064,221868.5625,0.15758394377242554,0.22941586244098067
14,8,Najib,1,5,99,1,1,99,1,eigenaar meubelzaak,0.7222222222222222,0.19550641805543767,221868.5625,0.23839206328326173,0.22941615325840564
14,9,Karima,2,5,99,1,1,5,1,docent,0.2222222222222222,0.0,126782.03571428571,0.13261382944815833,0.22941533897122304
14,10,Alami,1,5,99,1,1,99,99,99,0.1111111111111111,0.0,122410.24137931035,0.02830654954152269,0.22941498998959056
14,11,Lisette,2,1,99,1,1,99,1,teamleider,0.38888888888888884,0.0009337068160597572,165111.48837209304,0.12648464662226422,0.22941568795068792
14,12,Mohammed,1,5,99,1,1,5,2,eigenaar meubelzaak,0.5555555555555556,0.060675852832715586,191886.32432432432,0.22435730909617735,0.22941580427860167
14,13,Anna,2,1,1,1,1,99,2,kroegeigenaar,0.5555555555555556,0.024535740222014737,197216.5,0.2627264555857325,0.22941586244244055
14,14,Bart,1,1,99,1,1,4,1,dichter,0.4444444444444444,0.04415395787944808,191886.32432432432,0.22086185787978055,0.22941557162547271
14,15,Aissa,2,5,99,1,1,1,99,student,0.611111111111111,0.017826255081157042,182046.0,0.23926339533785732,0.2294160369320255
14,16,Cornelius,1,1,99,1,1,99,1,dichter,0.4444444444444444,0.08301360948419771,197216.5,0.15258619960875297,0.22941539713447212
14,17,Willem,1,1,99,1,1,2,1,99,0.16666666666666666,0.0016339869281045752,157773.2,0.12611714676687957,0.22941516448129895
14,18,Sulung,2,6,99,1,1,99,1,ambtenaar,0.3333333333333333,0.012371615312791783,182046.0,0.2271339897635134,0.22941557162554643
14,19,Haddad,1,5,99,1,1,99,99,99,0.611111111111111,0.09133208839091192,208817.4705882353,0.18144073055387477,0.2294157461148512
15,1,Arthur,1,1,99,1,2,3,1,journalist,0.4,0.1138157894736842,273115.678125,0.09010950658470285,0.2182161678443551
15,2,Remy,1,1,99,1,2,2,1,docent/filosoof/socioloog,0.9500000000000001,0.0,98198.89550561795,0.6956201995819046,0.21824609307842927
15,3,Paul,1,1,99,1,2,2,1,politiechef,0.5,0.24057017543859646,317807.33454545453,0.18083181096426917,0.21821756512726817
15,4,Josefien,1,1,99,1,99,6,99,99,0.35000000000000003,0.10372807017543859,239443.88219178087,0.12958188953681654,0.2182168214044227
15,5,Zoë,2,1,99,1,2,1,99,99,0.30000000000000004,0.1649122807017544,281925.8612903225,0.10052712154070237,0.2182161453371127
15,6,Estee,2,1,99,99,99,1,99,99,0.25,0.0,218492.54249999998,0.17791222764122816,0.21821754258314144
15,7,Taij,1,1,2,1,2,1,99,scholier,0.5,0.10745614035087718,277450.8476190476,0.28160666763192704,0.21821932297743
15,8,Bleeker,1,1,99,1,99,6,1,hoofdredacteur,0.30000000000000004,0.09605263157894736,323692.6555555555,0.06860722887199064,0.21821564952569703
15,9,Stephanie,2,1,99,1,2,1,1,kunstenaar,0.30000000000000004,0.07412280701754385,268913.8984615385,0.018335480525932084,0.21821492833942038
15,10,Fee,2,1,2,1,2,1,99,99,0.30000000000000004,0.06578947368421052,268913.8984615385,0.07867172875916256,0.21821594248113116
15,11,Hailie,2,1,2,1,2,1,99,99,0.30000000000000004,0.14451754385964913,277450.8476190476,0.2860952269793754,0.21821903002290802
15,12,Mirjam,2,1,99,1,2,2,1,ICT'er,0.65,0.1787280701754386,317807.33454545453,0.45076059006725566,0.21822209496609146
15,13,Manny,1,1,99,1,2,2,1,eigenaar platenzaak,0.35000000000000003,0.10679824561403509,257050.05,0.14052429697585944,0.21821684395892524
15,14,Chandir,1,99,99,99,99,99,1,arts,0.30000000000000004,0.06798245614035087,246188.7802816901,0.09689733804691668,0.2182161002522357
15,15,Debby,2,1,99,1,99,99,99,99,0.2,0.0,221258.27088607592,0.020965174959670242,0.21821495087936787
15,16,Edward,1,1,99,1,99,6,99,99,0.2,0.0,239443.88219178075,0.0913695276694104,0.2182161453136502
15,17,Paula,2,1,99,1,99,3,2,zangeres,0.0,0.0,0.0,6.7412084428638536e-18,0.2182145226962602
15,18,Claire,2,1,99,1,99,3,99,99,0.15000000000000002,0.1107456140350877,249705.76285714286,0.009909064068890753,0.21821472552043947
15,19,Serge,1,1,99,1,99,4,99,99,0.15000000000000002,0.0,215795.10370370367,0.024706053153627304,0.2182149283504617
15,20,Richard,1,1,99,1,99,6,99,99,0.1,0.0,192081.35604395604,0.02962002250695045,0.2182149734342474
15,21,Ellen,2,1,99,1,99,3,99,schrijver,0.25,0.10021929824561401,312132.2035714286,0.04077290670179457,0.2182151987932084
16,1,ik,1,1,3,1,2,3,99,postbode/fondsenwerver/drugsdealer,1.0,0.18915343915343913,197727.75,0.5122660457378988,0.316229223387052
16,2,Ernst,1,1,2,1,2,1,2,werkloos,0.7777777777777777,0.0,186096.70588235292,0.4214763371427311,0.31622841373816607
16,3,vader,1,1,99,1,2,4,99,eigenaar café,0.8888888888888888,0.018518518518518517,186096.7058823529,0.5056583881417417,0.3162290434656006
16,4,moeder,2,1,99,1,2,4,99,student,0.7777777777777777,0.031084656084656083,186096.70588235292,0.4586104558515008,0.3162285936608971
16,5,Bente,2,99,99,1,2,3,99,conducteur,0.6666666666666666,0.031746031746031744,210909.59999999998,0.11054649753884149,0.3162270643170946
16,6,Kaiser,1,1,2,1,2,1,99,drugsdealer,0.7777777777777777,0.049603174603174593,210909.59999999998,0.14952765677679364,0.3162272442397232
16,7,Kemal,1,5,99,1,1,1,2,fondsenwerver/krantenbezorger/afwasser/drugsdealer,0.8888888888888888,0.10152116402116401,210909.59999999998,0.17592332064641394,0.3162274241620448
16,8,Boy,1,1,3,1,1,1,1,student,0.3333333333333333,0.053240740740740734,186096.7058823529,0.0531485995224981,0.3162267044721955
16,9,Nigel,1,6,99,1,1,99,2,uitsmijter,0.2222222222222222,0.0,102053.03225806452,0.11778651226511178,0.31622688439582225
16,10,Lizzy,2,1,99,1,1,2,99,99,0.7777777777777777,0.27810846560846564,263637.0,0.10816996250841351,0.31622706431691544
17,1,Bram,1,1,1,1,1,3,1,docent,0.75,0.08333333333333331,104248.0,0.48318003948023275,0.3333339775707495
17,2,Leslie,2,4,99,4,10,3,99,99,0.375,0.023809523809523808,82301.05263157895,0.29140812322188187,0.3333331249036249
17,3,Harry,1,1,99,1,1,1,1,schooldirecteur,0.75,0.30357142857142855,104248.00000000001,0.42742119500075104,0.33333380703734206
17,4,Marianne,2,99,1,1,1,3,99,99,0.75,0.35714285714285704,111694.28571428572,0.35027056016299324,0.33333363650341113
17,5,Lisa,2,1,1,1,1,1,99,scholier,0.25,0.0,78186.0,0.11462993329498682,0.33333278383558856
17,6,Jolien,2,1,1,1,1,1,99,scholier,0.5,0.059523809523809514,97732.5,0.24881113978884326,0.33333329543633444
17,7,Alex,1,1,1,1,1,2,1,electricien,0.5,0.0,74462.85714285716,0.4194261307724677,0.33333363650393455
17,8,Wim,1,1,1,1,1,3,99,ambtenaar/'dienst migratie preventie',0.5,0.11904761904761903,111694.2857142857,0.3491928582442749,0.3333332954373814
17,9,Benno,1,1,1,1,1,1,99,scholier,0.125,0.0,71078.18181818182,0.057784735022393244,0.33333244276868634
18,1,Ik,1,1,3,1,3,5,99,99,0.9,0.0,106974.16666666669,0.4180672687784662,0.3015123695019771
18,2,David,1,99,99,99,99,99,99,wetenschapper,0.6000000000000001,0.009259259259259259,111625.21739130437,0.24690436584072492,0.30151096023041113
18,3,Bellini,1,3,6,3,6,6,1,muzikant,1.0,0.003703703703703704,111625.21739130437,0.5039101193522956,0.30151330901341156
18,4,Rossini,1,3,7,3,7,6,1,muzikant,0.9,0.02666666666666667,128369.00000000001,0.3969448662762074,0.3015121346235581
18,5,Romani,1,3,6,3,7,6,1,schrijver,0.30000000000000004,0.0,102695.20000000001,0.16622908845863177,0.301510373033952
18,6,Florimo,1,3,7,3,6,6,1,bibliothecaris/docent/muzikant,0.7000000000000001,0.23111111111111113,151022.35294117648,0.22812954429260843,0.30151084279101864
18,7,Puccini,1,3,7,3,6,6,1,muzikant,0.9,0.2181481481481482,160461.25,0.3103677928155242,0.30151154742636704
