3,2,Carmen,2,3,6,6,12,2,1,ondernemer,0.875,0.23809523809523805,221970.46153846153,0.6625022397028499,0.3333342471886413,1,corpus_Libris2013
3,3,Louise,2,3,6,3,6,5,1,makelaar,0.375,0.20238095238095236,180351.0,0.4227702388951453,0.33333341547811896,1,corpus_Libris2013
3,4,Doron,1,5,10,6,12,4,1,fotograaf,0.625,0.3154761904761904,221970.46153846153,0.13678008306794984,0.333333323064683,1,corpus_Libris2013
3,5,Jorge,1,3,99,6,12,4,2,clown,0.25,0.029761904761904757,137410.28571428574,0.23257728622785548,0.33333313824047545,1,corpus_Libris2013
3,6,Oscar,1,6,99,6,12,4,1,radio-presentator,0.5,0.32738095238095233,221970.46153846153,0.17104246284699354,0.33333323065252796,1,corpus_Libris2013
3,7,Lala,2,6,12,6,12,6,1,zangeres/socialite,0.375,0.0,192374.4,0.12335771746908974,0.3333331382401424,1,corpus_Libris2013
3,8,Felizia,2,5,99,6,12,99,1,lerares,0.25,0.0,160312.00000000003,0.10161303144247952,0.3333330458277824,1,corpus_Libris2013
3,9,Rocky,1,4,10,6,12,99,1,bioloog,0.125,0.0,144280.80000000002,0.017388898122139285,0.3333329534151406,1,corpus_Libris2013
4,1,Elgin,1,3,7,5,99,3,1,adel/ambassadeur,0.9166666666666666,0.029671717171717175,237813.9041666667,0.533054508663165,0.27735105697766405,1,corpus_Libris2013
4,10,Harington,1,3,7,3,6,99,1,secretaris,0.75,0.16035353535353536,297267.3802083333,0.30456046028700445,0.27735029259936367,1,corpus_Libris2013
4,11,George,1,3,7,3,7,1,1,adel,0.41666666666666663,0.023989898989898988,226489.43253968254,0.2857235919751182,0.27735005740632146,1,corpus_Libris2013
4,12,Emma,2,3,99,3,6,99,2,adel,0.3333333333333333,0.0030303030303030307,216194.45833333334,0.16355638366643027,0.27734988101068275,1,corpus_Libris2013
4,13,Sebastiani,2,3,8,5,8,99,1,adel,0.3333333333333333,0.0202020202020202,250330.4254385965,0.1047680957628938,0.2773497634137565,1,corpus_Libris2013
4,2,Mary,2,3,7,4,99,1,1,socialite,0.8333333333333333,0.0808080808080808,279781.0637254902,0.4471660442228341,0.27735064538964377,1,corpus_Libris2013
4,3,Lusieri,1,3,99,3,7,99,1,kunstenaar,0.6666666666666666,0.032828282828282825,237813.9041666667,0.2776810558495944,0.27735023380088814,1,corpus_Libris2013
4,4,Hunt,1,3,7,5,7,99,1,predikant,0.5,0.03080808080808081,264237.6712962963,0.19263893958847517,0.2773499986073846,1,corpus_Libris2013
4,5,William Bruce,1,3,7,3,7,1,1,adel,0.0,0.0,0.0,1.110223024625157e-16,0.27734952822000375,1,corpus_Libris2013
4,6,Nisbet,1,3,7,3,7,4,1,adel,0.41666666666666663,0.023989898989898988,226489.43253968254,0.3427500242945914,0.27735017500322273,1,corpus_Libris2013
4,7,Hamilton,1,99,99,99,6,99,1,kunstverzamelaar/ambassadeur,0.5,0.04343434343434343,264237.6712962963,0.19977126258055525,0.27734999860737214,1,corpus_Libris2013
4,8,Ferguson,1,3,7,3,99,99,1,adel,0.5833333333333333,0.17159090909090907,317085.2055555556,0.1624677486851548,0.27734993980883427,1,corpus_Libris2013
4,9,Elizabeth,2,3,7,3,99,1,1,adel,0.25,0.016414141414141412,226489.43253968254,0.07599272652986297,0.27734970461530584,1,corpus_Libris2013
5,1,Tello,1,5,99,6,99,1,1,soldaat,0.5454545454545454,0.0,144358.58585858584,0.4717501179276555,0.2886756283502228,1,corpus_Libris2013
5,10,Sophie,2,3,6,3,6,2,2,prostituee,0.4545454545454546,0.06636363636363635,194884.0909090909,0.18052888837723616,0.28867502237735637,1,corpus_Libris2013
5,11,Theo,1,1,99,99,99,99,99,99,0.18181818181818182,0.08181818181818182,177167.35537190086,0.029935158746968508,0.2886746183954507,1,corpus_Libris2013
5,12,Hilda,2,99,99,3,6,4,99,99,0.18181818181818182,0.0,125731.6715542522,0.053776045057690104,0.28867468572578137,1,corpus_Libris2013
5,2,Laurens,1,3,6,3,7,99,99,99,0.5454545454545454,0.00606060606060606,149910.83916083918,0.30000568847381653,0.2886753590288372,1,corpus_Libris2013
5,3,Otto,1,99,99,3,7,2,2,veehouder,0.6363636363636364,0.012727272727272726,162403.4090909091,0.3812147760755331,0.28867549368962414,1,corpus_Libris2013
5,4,Hendrik,1,99,99,3,6,4,1,vioolbouwer,0.9090909090909092,0.4645454545454545,259845.45454545453,0.32747950041918145,0.2886754936891373,1,corpus_Libris2013
5,5,Sefer,1,5,99,5,8,99,1,soldaat,0.36363636363636365,0.01727272727272727,177167.35537190086,0.3468960890088251,0.28867522436859977,1,corpus_Libris2013
5,6,De Schele,1,99,99,5,8,1,2,muzikant ,0.0,0.0,0.0,-5.551115123125784e-17,0.28867448373494636,1,corpus_Libris2013
5,7,Opa,1,99,99,5,8,6,1,soldaat,0.36363636363636365,0.022727272727272728,177167.35537190086,0.3770342443186667,0.2886752916989462,1,corpus_Libris2013
5,8,Esther,2,99,99,3,7,99,99,99,0.6363636363636364,0.06818181818181816,185603.89610389606,0.3184331985049955,0.28867529169882056,1,corpus_Libris2013
5,9,Destina,2,99,99,3,6,99,2,bedelaar,0.4545454545454546,0.01727272727272727,194884.0909090909,0.18603980291006794,0.2886750223773878,1,corpus_Libris2013
6,1,Ik,1,99,99,2,4,99,1,beeldhouwer/interim-manager,0.4444444444444444,0.2222222222222222,123823.28571428572,0.675546564017002,0.31624035944950507,1,corpus_Libris2013
6,10,Thea,2,2,99,2,4,6,99,receptioniste,0.5555555555555556,0.028703703703703703,150741.39130434784,0.015966720768620875,0.31622172385678804,1,corpus_Libris2013
6,2,Joy,2,1,99,2,4,1,99,danser/kunstenaar,1.0,0.0,65416.0754716981,0.705960026834994,0.3162532463996216,1,corpus_Libris2013
6,3,Hoeka,1,2,99,2,4,99,99,eigenaar herberg,0.2222222222222222,0.0,119553.5172413793,0.13056403385939588,0.31622459722410257,1,corpus_Libris2013
6,4,Peter,2,2,99,2,4,3,99,99,0.2222222222222222,0.0,96307.0,0.0750411200308949,0.31622295532645506,1,corpus_Libris2013
6,5,Rick,1,2,99,2,4,3,99,99,0.6666666666666666,0.009259259259259259,133348.15384615387,0.02814664761408963,0.31622229849850114,1,corpus_Libris2013
6,6,Bia,2,2,99,2,4,3,99,99,0.4444444444444444,0.05555555555555555,144460.5,0.0300752877290556,0.31622205224481115,1,corpus_Libris2013
6,7,Opa,1,2,99,2,4,6,99,gepensioneerd,0.7777777777777777,0.3453703703703703,173352.6,0.08547108500652466,0.3162238583064144,1,corpus_Libris2013
6,8,Oma,2,2,99,2,4,6,99,verkoopmedewerker,0.8888888888888888,0.26944444444444443,165097.7142857143,0.11467586901340834,0.3162249255178352,1,corpus_Libris2013
6,9,Karel,1,2,99,2,4,6,99,handel,0.5555555555555556,0.22314814814814812,157593.27272727274,0.01309921908570166,0.316221641761748,1,corpus_Libris2013
7,1,Adriaan,1,1,99,1,3,99,1,wijnhandelaar,0.8,0.25,124646.11111111111,0.35354507415314834,0.40824804785207575,1,corpus_Libris2013
7,2,Adriaan-Eric,1,99,99,1,99,99,1,wijnhandelaar,0.6000000000000001,0.0,74787.66666666667,0.4204435342523915,0.40824822981144676,1,corpus_Libris2013
7,3,Anne,2,3,7,1,3,99,1,uitgever,1.0,0.0,86293.46153846153,0.5704321744437162,0.4082493215619956,1,corpus_Libris2013
7,4,Celeste-Claudia,2,3,7,1,99,99,99,kunsthistoricus,1.0,0.0,112181.49999999999,0.4991843791828908,0.40824877568696455,1,corpus_Libris2013
7,5,Ron,1,1,99,1,99,99,1,werkloos,0.8,0.4,140226.875,0.24149092067454325,0.40824768393390154,1,corpus_Libris2013
7,6,Maurizio,1,3,99,3,99,3,2,hulp slagerij,0.6000000000000001,0.0,101983.18181818182,0.255611698125047,0.40824768393422595,1,corpus_Libris2013
8,1,Kees,1,1,99,3,6,2,1,ondernemer,0.25,0.0,54204.5,0.6643853716522873,0.4472136367523768,1,corpus_Libris2013
8,2,Tony,1,3,6,3,6,6,1,eigenaar autobedrijf,0.25,0.0,54204.5,0.6643853716522871,0.4472136367523768,1,corpus_Libris2013
8,3,Konstanze,2,3,6,99,99,2,99,99,0.25,0.0,54204.5,0.24205800530957908,0.4472136367523768,1,corpus_Libris2013
8,4,De Rus,1,3,99,3,99,99,1,investeerder,0.0,0.0,0.0,6.941523072931973e-18,0.4472134304902443,1,corpus_Libris2013
8,5,Vadim,1,3,99,99,99,99,1,investeerder,0.25,0.0,54204.5,0.24205800530957908,0.4472136367523768,1,corpus_Libris2013
9,1,Lino,1,3,1,3,6,3,1,muzikant,0.875,0.0,166633.45454545453,0.4594909839877317,0.33333530561361835,1,corpus_Libris2013
9,2,Hein,1,1,99,99,99,99,1,rechercheur,0.625,0.0,209482.05714285714,0.1236346362287751,0.33332948597487916,1,corpus_Libris2013
9,3,Ik,1,1,99,1,1,99,1,schrijver/docent,1.0,0.0,43128.65882352942,0.6984228898970231,0.3333526540708676,1,corpus_Libris2013
9,4,Inés,2,3,99,1,1,3,1,arts,0.875,0.17857142857142855,198158.7027027027,0.3877873082228839,0.33333399619745596,1,corpus_Libris2013
9,5,Stella,2,1,1,1,1,2,1,eigenaar ijssalon,0.5,0.017857142857142856,178826.1463414634,0.08319369173556519,0.33332883126266283,1,corpus_Libris2013
9,6,Rico,1,3,7,1,1,2,1,eigenaar ijssalon,0.625,0.0,192944.00000000003,0.2016830675606855,0.3333308317664823,1,corpus_Libris2013
9,7,Yasmín,2,3,99,3,6,1,1,student/model,0.875,0.5208333333333334,229120.99999999997,0.28368825843974194,0.33333214119592314,1,corpus_Libris2013
9,8,Nicolas,1,3,99,3,6,6,2,winkeleigenaar,0.625,0.2916666666666667,229120.99999999997,0.0734943703648487,0.33332864940007906,1,corpus_Libris2013
9,9,Laurent,1,3,7,3,6,3,1,muzikant,0.25,0.25,198158.7027027027,0.04394635673779838,0.3333281038135459,1,corpus_Libris2013
10,1,Tienkamelen,2,99,99,99,99,99,99,verzorgende,0.0,0.0,0.0,-0.0,0.35355297680142594,1,corpus_Libris2013
10,2,Oscar,1,2,99,2,5,6,2,tuinman,0.42857142857142855,0.23809523809523808,164781.7714285714,0.6840386162452179,0.3535538595572508,1,corpus_Libris2013
10,3,Bero,1,99,99,2,5,6,1,directeur,0.2857142857142857,0.0,137318.14285714284,0.6754724542359757,0.3535537492131515,1,corpus_Libris2013
10,4,Moeder-overste,2,6,99,2,5,99,1,non,0.14285714285714285,0.0,109854.5142857143,0.10644498930465357,0.35355308714597294,1,corpus_Libris2013
10,5,Sobrana,2,3,99,3,6,99,99,verzorgende,0.42857142857142855,0.0,164781.7714285714,0.05343185091758418,0.35355330783461925,1,corpus_Libris2013
10,6,Omar,1,6,13,3,6,99,2,soldaat/scheepsbouwer,0.42857142857142855,0.0,164781.7714285714,0.053431850917584164,0.35355330783461925,1,corpus_Libris2013
10,7,Khongi,1,6,13,3,6,99,2,99,0.7142857142857142,0.5238095238095237,235402.53061224485,0.23650097511057044,0.3535535285236099,1,corpus_Libris2013
10,8,Luis,1,99,99,3,6,99,1,statisticus/werkloos,0.42857142857142855,0.0,164781.7714285714,0.053431850917584164,0.35355330783461925,1,corpus_Libris2013
11,1,Moemie,2,6,6,4,10,6,2,medium,0.9375,0.032962962962962965,450509.3333333333,0.4387335038845588,0.24253614017151487,2,corpus_Libris2013
11,10,Broos,1,6,99,1,99,2,1,soldaat,0.5625,0.010416666666666666,409553.9393939394,0.3170179533966083,0.24253573819725302,2,corpus_Libris2013
11,11,Lestari,2,6,99,6,99,3,2,prostituee,0.3125,0.006283068783068783,422352.49999999994,0.12924499986146779,0.24253547978496706,2,corpus_Libris2013
11,12,Yatim,1,6,99,6,99,1,99,99,0.3125,0.0,397508.2352941176,0.11560600781761421,0.2425354797849025,2,corpus_Libris2013
11,13,Paul,1,6,99,6,99,1,99,99,0.75,0.101521164021164,540611.2,0.27218358964243056,0.24253573819717827,2,corpus_Libris2013
11,14,Toean,1,6,99,6,99,99,1,arts,0.125,0.0,314308.83720930223,0.06458746204754424,0.24253533622262755,2,corpus_Libris2013
11,15,Mamelie,2,6,99,6,99,3,2,bloemist,0.5,0.11550925925925926,450509.3333333333,0.14713885434203167,0.24253556592226203,2,corpus_Libris2013
11,16,Rebecca,2,3,99,6,99,1,99,99,0.375,0.07256613756613756,519818.4615384615,0.08358842445216,0.24253542235993947,2,corpus_Libris2013
11,17,Marie,2,6,99,6,99,6,99,99,0.625,0.11558862433862434,563136.6666666666,0.19208166818794525,0.24253559463481494,2,corpus_Libris2013
11,2,Beila,2,1,99,1,1,99,1,filmmaker,0.5,0.0,346545.641025641,0.34267515883015054,0.24253579562219565,2,corpus_Libris2013
11,3,Daisy,2,1,99,1,99,5,1,directeur,0.6875,0.034861111111111114,482688.5714285715,0.303569042622915,0.24253573819721563,2,corpus_Libris2013
11,4,Charlotte,2,6,6,1,99,6,99,99,0.625,0.006527777777777778,482688.5714285715,0.3009450491379107,0.2425357094847953,2,corpus_Libris2013
11,5,Fons,1,1,99,1,99,5,1,epidemioloog,0.5625,0.0692361111111111,519818.4615384615,0.19821786416488443,0.2425355659223606,2,corpus_Libris2013
11,6,Patrick,1,1,99,1,99,4,1,bioloog,0.5625,0.1579828042328042,563136.6666666666,0.14665167902371334,0.24253550849734998,2,corpus_Libris2013
11,7,Alex,1,6,99,99,99,2,1,promovendus/bioloog,0.625,0.005138888888888889,450509.3333333333,0.3161816066158687,0.24253573819726665,2,corpus_Libris2013
11,8,Lisa,2,99,99,1,1,2,99,99,0.3125,0.015787037037037037,409553.93939393933,0.16567471737394235,0.24253547978499765,2,corpus_Libris2013
11,9,Ferry,1,6,99,1,99,6,1,soldaat,0.625,0.10839947089947091,540611.2,0.2116400763806056,0.2425355946348591,2,corpus_Libris2013
12,1,Koos,2,1,99,1,99,6,99,99,0.6666666666666666,0.13888888888888887,134654.5,0.26240113909270213,0.3779640319216997,2,corpus_Libris2013
12,2,Anne,2,1,99,1,99,3,99,99,0.8333333333333333,0.03333333333333333,95050.23529411764,0.48622186450468846,0.3779650143435009,2,corpus_Libris2013
12,3,Lotte,2,1,99,1,99,3,99,advocaat,1.0,0.3833333333333333,134654.5,0.4535114751518886,0.37796487399743256,2,corpus_Libris2013
12,4,Chris,1,1,99,1,99,3,99,99,0.8333333333333333,0.0,95050.23529411764,0.4893518876536288,0.37796501434344876,2,corpus_Libris2013
12,5,Puck,2,1,99,1,99,3,99,muzikant,0.5,0.0,80792.70000000001,0.3655741731287303,0.3779643126142534,2,corpus_Libris2013
12,6,Frits,1,1,99,1,99,6,1,apotheker,0.8333333333333333,0.05555555555555556,124296.46153846155,0.3236398904607575,0.3779644529591752,2,corpus_Libris2013
12,7,Daan,1,1,99,1,99,3,99,99,0.3333333333333333,0.0,95050.23529411764,0.10587142144893924,0.37796361088281705,2,corpus_Libris2013
13,1,Tom,1,1,99,6,13,1,1,arts ,0.9,0.005555555555555556,99722.78181818181,0.5418901294278041,0.30151310544893206,1,corpus_Libris2013
13,10,Martha,2,6,99,6,13,99,1,verpleegkundige,0.30000000000000004,0.0,104471.4857142857,0.18922276748733546,0.3015108790589848,1,corpus_Libris2013
13,11,Anna,2,6,99,6,13,1,1,verpleegkundige,0.30000000000000004,0.016666666666666666,121883.40000000001,0.1223810527592179,0.3015106564189092,1,corpus_Libris2013
13,2,Roberto,1,3,99,6,99,4,1,pater,0.8,0.21851851851851853,168761.63076923077,0.38884009596576485,0.3015118809357496,1,corpus_Libris2013
13,3,Papa,1,99,99,6,99,6,1,tandarts,0.30000000000000004,0.08888888888888889,129053.0117647059,0.08855043241993121,0.30151054509878916,1,corpus_Libris2013
13,4,Nick,1,99,99,6,99,99,1,handelaar,0.6000000000000001,0.0,115468.48421052631,0.3373295353382635,0.30151154697711563,1,corpus_Libris2013
13,5,Henk Gerards,1,99,99,6,99,3,1,arts ,0.0,0.0,0.0,-1.1102230246251565e-16,0.3015102111391278,1,corpus_Libris2013
13,6,Kofi,1,6,99,6,13,5,2,chauffeur,0.7000000000000001,0.12222222222222223,156707.22857142857,0.3068554514935212,0.3015114356574889,1,corpus_Libris2013
13,7,Michael,1,99,99,6,13,99,1,verpleegkundige,0.8,0.12407407407407406,156707.22857142857,0.2989236892378143,0.3015115469760882,1,corpus_Libris2013
13,8,Justice,1,6,99,6,13,1,1,tolk,0.7000000000000001,0.0962962962962963,156707.22857142857,0.29177286686974163,0.30151143565687233,1,corpus_Libris2013
13,9,Emilio,1,3,99,6,13,4,1,pater,0.6000000000000001,0.005555555555555556,121883.40000000001,0.33778195504573666,0.30151154697715676,1,corpus_Libris2013
14,1,Posthumus,1,1,3,1,1,4,1,ambtenaar,0.8333333333333333,0.07191358024691358,191886.32432432432,0.4851364674665154,0.22941712060777228,2/1,corpus_Libris2013
14,10,Alami,1,5,99,1,1,99,99,99,0.1111111111111111,0.0,154343.34782608697,0.017295329172906646,0.229414968561034,2/1,corpus_Libris2013
14,11,Lisette,2,1,99,1,1,99,1,teamleider,0.38888888888888884,0.00784313725490196,186836.68421052632,0.11794215821504803,0.22941566652221368,2/1,corpus_Libris2013
14,12,Mohammed,1,5,99,1,1,5,2,eigenaar meubelzaak,0.5555555555555556,0.05072362278244632,197216.5,0.23196494939123588,0.22941584101349285,2/1,corpus_Libris2013
14,13,Anna,2,1,1,1,1,99,2,kroegeigenaar,0.5555555555555556,0.02402738873327109,202851.25714285715,0.272619061583589,0.22941589917729685,2/1,corpus_Libris2013
14,14,Bart,1,1,99,1,1,4,1,dichter,0.4444444444444444,0.04183006535947713,197216.5,0.23157336780888432,0.22941560836035615,2/1,corpus_Libris2013
14,15,Aissa,2,5,99,1,1,1,99,student,0.611111111111111,0.048384168482207696,202851.25714285715,0.22096427158283663,0.22941601550313523,2/1,corpus_Libris2013
14,16,Cornelius,1,1,99,1,1,99,1,dichter,0.4444444444444444,0.08865027492478471,215145.27272727274,0.1586951045502586,0.22941543386937185,2/1,corpus_Libris2013
14,17,Willem,1,1,99,1,1,2,1,99,0.16666666666666666,0.0027233115468409583,161358.95454545456,0.13003868316941913,0.2294152012161172,2/1,corpus_Libris2013
14,18,Sulung,2,6,99,1,1,99,1,ambtenaar,0.3333333333333333,0.01733841684822077,186836.68421052632,0.23712502761958593,0.22941560836041514,2/1,corpus_Libris2013
14,19,Haddad,1,5,99,1,1,99,99,99,0.611111111111111,0.07636943666355431,215145.27272727274,0.1878542010426989,0.22941578284976263,2/1,corpus_Libris2013
14,2,Alex,2,1,99,1,1,1,2,administratief medewerker,0.5,0.004538852578068265,157773.2,0.3666894374147497,0.22941618999476834,2/1,corpus_Libris2013
14,3,Merel,2,1,3,1,1,1,1,journalist,0.5555555555555556,0.1701576927067123,236659.8,0.2115845161166735,0.22941566652340806,2/1,corpus_Libris2013
14,4,Onno,1,1,99,1,1,4,1,directeur,0.2777777777777778,0.06770152505446622,202851.25714285715,0.05407035243260894,0.22941514305157593,2/1,corpus_Libris2013
14,5,Maya,2,1,99,1,1,5,1,afdelingshoofd gemeente,0.5,0.06953003423591658,202851.25714285715,0.3208934604613218,0.22941595734118927,2/1,corpus_Libris2013
14,6,Rachid,1,5,99,1,1,2,1,veiligheidsdienst medewerker,0.3333333333333333,0.025490196078431372,173165.7073170732,0.08657144972014262,0.22941555019504808,2/1,corpus_Libris2013
14,7,Ben,1,1,99,1,1,2,1,veiligheidsdienst medewerker,0.5,0.06241830065359478,208817.4705882353,0.15078413506822677,0.22941584101251963,2/1,corpus_Libris2013
14,8,Najib,1,5,99,1,1,99,1,eigenaar meubelzaak,0.7222222222222222,0.20130718954248367,229025.61290322582,0.2423442270171643,0.2294161318300796,2/1,corpus_Libris2013
14,9,Karima,2,5,99,1,1,5,1,docent,0.2222222222222222,0.0,147912.375,0.11024774302999533,0.22941531754233904,2/1,corpus_Libris2013
15,1,Arthur,1,1,99,1,2,3,1,journalist,0.35000000000000003,0.15460526315789475,205640.04000000004,0.08845972588937757,0.21821606053932477,1,corpus_Libris2013
15,10,Fee,2,1,2,1,2,1,99,99,0.30000000000000004,0.030043859649122803,208088.1357142857,0.07877658584166819,0.21821597038020493,1,corpus_Libris2013
15,11,Hailie,2,1,2,1,2,1,99,99,0.30000000000000004,0.1433333333333333,198629.58409090908,0.2865143249474708,0.2182190579223788,1,corpus_Libris2013
15,12,Mirjam,2,1,99,1,2,2,1,ICT'er,0.65,0.26017543859649117,224094.9153846154,0.45112127355597564,0.21822210033190484,1,corpus_Libris2013
15,13,Manny,1,1,99,1,2,2,1,eigenaar platenzaak,0.35000000000000003,0.0456140350877193,180200.0350515464,0.14071809802842816,0.21821687185811423,1,corpus_Libris2013
15,14,Chandir,1,99,99,99,99,99,1,arts,0.25,0.0,153328.1,0.09641325113076916,0.2182161056170895,1,corpus_Libris2013
15,15,Debby,2,1,99,1,99,99,99,99,0.2,0.0,176559.6303030303,0.020994466743276995,0.21821497877837304,1,corpus_Libris2013
15,16,Edward,1,1,99,1,99,6,99,99,0.2,0.0,182077.11875,0.09118772287107779,0.21821615067870756,1,corpus_Libris2013
15,17,Paula,2,1,99,1,99,3,2,zangeres,0.0,0.0,0.0,-6.938893903907228e-18,0.2182145505952269,1,corpus_Libris2013
15,18,Claire,2,1,99,1,99,3,99,99,0.15000000000000002,0.19013157894736843,196397.79101123594,0.009918322391337955,0.21821475341941346,1,corpus_Libris2013
15,19,Serge,1,1,99,1,99,4,99,99,0.15000000000000002,0.0,164900.03207547168,0.02474377329411756,0.21821495624947093,1,corpus_Libris2013
15,2,Remy,1,1,99,1,2,2,1,docent/filosoof/socioloog,0.9500000000000001,0.09473684210526316,94483.2616216216,0.6959622705777601,0.2182461209766411,1,corpus_Libris2013
15,20,Richard,1,1,99,1,99,6,99,99,0.05,0.0,33167.74838709677,0.029375019771877287,0.21821497879924104,1,corpus_Libris2013
15,21,Ellen,2,1,99,1,99,3,99,schrijver,0.2,0.06416666666666666,203248.87674418604,0.04067200772480983,0.2182152041583169,1,corpus_Libris2013
15,3,Paul,1,1,99,1,2,2,1,politiechef,0.5,0.2926754385964912,224094.9153846154,0.18046119873000027,0.21821752542466671,1,corpus_Libris2013
15,4,Josefien,1,1,99,1,99,6,99,99,0.30000000000000004,0.05723684210526317,171366.69999999998,0.1280970215578109,0.21821675916715796,1,corpus_Libris2013
